num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_period
1,Internet,RoundTrip,32,5,12,Sat,KNOPER,Australia,No,No,Yes,5.62,No,Afternoon
1,Internet,RoundTrip,4,5,5,Fri,KNOPER,Australia,Yes,No,Yes,5.62,No,Morning
1,Internet,RoundTrip,66,5,11,Fri,KNOPER,Australia,Yes,No,No,5.62,No,Morning
1,Internet,RoundTrip,1,5,16,Mon,KNOPUS,Indonesia,No,No,No,6.33,No,Afternoon
2,Internet,RoundTrip,5,5,2,Wed,KNOPVG,Indonesia,Yes,No,Yes,5.33,No,Night
1,Internet,RoundTrip,61,5,12,Tue,KNOPVG,Indonesia,Yes,Yes,Yes,5.33,No,Afternoon
1,Internet,RoundTrip,74,5,3,Sun,KNOPVG,Indonesia,Yes,Yes,Yes,5.33,Yes,Night
1,Internet,RoundTrip,4,5,10,Mon,KNOPVG,China,No,No,No,5.33,Yes,Morning
5,Internet,RoundTrip,98,5,5,Mon,KNOPVG,Indonesia,Yes,No,Yes,5.33,Yes,Morning
1,Internet,RoundTrip,27,5,2,Fri,KNOSYD,Indonesia,Yes,Yes,No,8.58,No,Night
1,Internet,RoundTrip,29,5,2,Mon,KNOSYD,Australia,Yes,No,No,8.58,No,Night
1,Internet,RoundTrip,13,5,8,Mon,KNOTPE,Indonesia,No,Yes,Yes,4.67,No,Morning
2,Internet,RoundTrip,194,5,4,Mon,KNOTPE,Indonesia,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,75,5,10,Thu,KNOTPE,Singapore,Yes,No,No,4.67,No,Morning
3,Internet,RoundTrip,39,5,13,Wed,KNOTPE,Taiwan,Yes,No,Yes,4.67,No,Afternoon
3,Internet,RoundTrip,436,5,5,Mon,KNOTPE,Indonesia,No,No,No,4.67,No,Morning
2,Internet,RoundTrip,27,5,12,Wed,KNOTPE,Indonesia,Yes,Yes,No,4.67,Yes,Afternoon
1,Internet,RoundTrip,31,5,11,Mon,KNOTPE,Taiwan,No,No,Yes,4.67,No,Morning
2,Internet,RoundTrip,109,5,2,Fri,KNOTPE,Taiwan,Yes,No,No,4.67,No,Night
1,Mobile,RoundTrip,32,5,5,Sat,KNOTPE,Taiwan,Yes,No,No,4.67,No,Morning
4,Internet,RoundTrip,97,5,10,Tue,KNOTPE,Taiwan,Yes,No,No,4.67,No,Morning
2,Internet,RoundTrip,92,5,1,Sun,KNOTPE,Taiwan,Yes,No,No,4.67,No,Night
2,Internet,RoundTrip,9,5,15,Tue,KNOTPE,Taiwan,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,107,5,15,Sat,KNOTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,16,5,9,Wed,KNOTPE,Indonesia,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,45,5,12,Sun,KNOTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
2,Mobile,RoundTrip,10,5,4,Mon,KNOTPE,Taiwan,No,No,No,4.67,No,Night
2,Mobile,RoundTrip,1,5,2,Wed,KNOTPE,Taiwan,No,No,No,4.67,No,Night
1,Internet,RoundTrip,21,5,14,Wed,KNOTPE,Taiwan,No,No,No,4.67,No,Afternoon
2,Internet,RoundTrip,31,5,5,Sun,KNOTPE,Turkey,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,118,5,5,Sat,KNOTPE,United States,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,47,5,15,Fri,KNOTPE,Taiwan,No,No,No,4.67,No,Afternoon
2,Internet,RoundTrip,67,5,11,Sun,KNOTPE,Taiwan,Yes,Yes,Yes,4.67,No,Morning
1,Internet,RoundTrip,9,5,2,Thu,KNOTPE,Taiwan,Yes,No,No,4.67,No,Night
2,Internet,RoundTrip,75,5,11,Thu,KNOTPE,Singapore,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,28,5,13,Wed,KNOTPE,Indonesia,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,3,5,5,Mon,KNOTPE,Taiwan,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,90,5,1,Thu,KNOXIY,Singapore,Yes,No,Yes,5,No,Night
2,Internet,RoundTrip,8,5,4,Tue,KNOXIY,Indonesia,No,No,No,5,No,Night
1,Internet,RoundTrip,3,5,11,Sun,KNOXIY,China,No,No,No,5,No,Morning
1,Internet,RoundTrip,38,5,15,Thu,KTMMFM,Macau,No,No,No,4.75,Yes,Afternoon
1,Internet,RoundTrip,40,5,15,Sun,KTMMFM,Macau,No,No,No,4.75,Yes,Afternoon
2,Internet,RoundTrip,43,5,17,Tue,KTMREP,United Kingdom,Yes,No,Yes,4.75,No,Evening
2,Internet,RoundTrip,22,5,4,Wed,KTMREP,Nepal,Yes,Yes,Yes,4.75,No,Night
2,Internet,RoundTrip,8,5,10,Tue,KTMSIN,Singapore,Yes,No,No,4.75,No,Morning
1,Internet,RoundTrip,144,5,6,Tue,KTMSIN,Singapore,No,No,No,4.75,No,Morning
2,Internet,RoundTrip,10,5,5,Thu,KTMSIN,Singapore,No,No,No,4.75,Yes,Morning
1,Internet,RoundTrip,51,5,6,Mon,KTMSIN,Singapore,No,No,No,4.75,No,Morning
2,Internet,RoundTrip,20,5,13,Mon,KTMSIN,Singapore,Yes,Yes,No,4.75,No,Afternoon
1,Internet,RoundTrip,40,5,6,Fri,KTMSIN,Singapore,No,No,No,4.75,No,Morning
1,Internet,RoundTrip,41,5,9,Mon,KTMSIN,Singapore,Yes,No,No,4.75,No,Morning
1,Internet,RoundTrip,8,5,9,Tue,KTMSIN,Singapore,Yes,No,No,4.75,Yes,Morning
1,Internet,RoundTrip,10,5,4,Thu,KTMSIN,United States,Yes,No,No,4.75,Yes,Night
2,Internet,RoundTrip,36,5,15,Tue,KTMSIN,Nepal,No,No,No,4.75,No,Afternoon
1,Internet,RoundTrip,51,5,20,Mon,KTMSIN,Singapore,No,No,No,4.75,No,Evening
1,Internet,RoundTrip,10,5,14,Tue,KTMSIN,Nepal,Yes,No,No,4.75,No,Afternoon
2,Internet,RoundTrip,1,5,16,Mon,KTMSUB,Indonesia,Yes,No,No,4.75,Yes,Afternoon
1,Internet,RoundTrip,18,5,6,Mon,KTMSUB,Indonesia,Yes,Yes,Yes,4.75,No,Morning
1,Internet,RoundTrip,9,5,10,Sun,KTMTPE,Taiwan,Yes,No,No,4.75,No,Morning
3,Internet,RoundTrip,199,5,15,Sun,LBUPER,Malaysia,Yes,Yes,Yes,5.62,No,Afternoon
1,Internet,RoundTrip,42,5,6,Thu,LBUPER,Malaysia,No,No,Yes,5.62,No,Morning
1,Internet,RoundTrip,246,5,8,Mon,LBUPER,Australia,No,No,No,5.62,No,Morning
2,Internet,RoundTrip,15,5,21,Tue,LGKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,194,5,3,Fri,LGKMEL,Australia,No,No,No,8.83,No,Night
1,Internet,RoundTrip,21,5,2,Wed,LGKMEL,Australia,No,Yes,No,8.83,No,Night
1,Internet,RoundTrip,194,5,10,Fri,LGKMEL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,71,5,11,Wed,LGKMEL,Australia,No,No,No,8.83,Yes,Morning
1,Internet,RoundTrip,40,5,8,Tue,LGKMEL,United Kingdom,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,183,5,9,Wed,LGKMEL,Australia,No,Yes,No,8.83,No,Morning
2,Internet,RoundTrip,264,5,8,Sun,LGKMEL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,86,5,10,Mon,LGKMEL,Australia,No,No,No,8.83,No,Morning
2,Internet,RoundTrip,231,5,7,Thu,LGKMEL,Australia,Yes,Yes,Yes,8.83,No,Morning
1,Internet,RoundTrip,142,5,3,Sat,LGKMEL,Australia,No,No,Yes,8.83,No,Night
2,Internet,RoundTrip,35,5,11,Thu,LGKMEL,Australia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,128,5,0,Tue,LGKMEL,Australia,No,No,No,8.83,No,Night
2,Internet,RoundTrip,186,5,2,Fri,LGKMEL,Australia,No,No,Yes,8.83,No,Night
2,Internet,RoundTrip,265,5,9,Mon,LGKMEL,Australia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,102,5,8,Fri,LGKOOL,Australia,Yes,No,No,8.83,No,Morning
2,Internet,RoundTrip,32,5,9,Wed,LGKPEK,Japan,Yes,No,No,6.42,Yes,Morning
3,Internet,RoundTrip,53,5,2,Wed,LGKPEK,China,Yes,No,No,6.42,No,Night
1,Internet,RoundTrip,20,5,14,Wed,LGKPEK,Singapore,No,No,No,6.42,Yes,Afternoon
3,Mobile,RoundTrip,88,5,5,Wed,LGKPEK,China,Yes,No,No,6.42,No,Morning
2,Internet,RoundTrip,92,5,8,Thu,LGKPEK,China,No,No,No,6.42,Yes,Morning
1,Internet,RoundTrip,68,5,14,Mon,LGKPEK,China,No,No,No,6.42,Yes,Afternoon
1,Internet,RoundTrip,37,5,6,Mon,LGKPEK,China,Yes,No,No,6.42,Yes,Morning
4,Internet,RoundTrip,109,5,11,Tue,LGKPEK,China,Yes,No,No,6.42,No,Morning
3,Mobile,RoundTrip,175,5,8,Sun,LGKPEK,Vietnam,No,No,No,6.42,No,Morning
4,Internet,RoundTrip,20,5,12,Wed,LGKPEK,China,No,No,No,6.42,No,Afternoon
3,Internet,RoundTrip,33,5,1,Wed,LGKPEK,China,Yes,No,Yes,6.42,No,Night
8,Internet,RoundTrip,106,5,9,Mon,LGKPEK,China,Yes,No,No,6.42,No,Morning
4,Internet,RoundTrip,70,5,14,Sat,LGKPEK,China,Yes,No,Yes,6.42,Yes,Afternoon
1,Internet,RoundTrip,46,5,4,Tue,LGKPEK,China,No,No,No,6.42,Yes,Night
1,Internet,RoundTrip,22,5,14,Mon,LGKPEK,China,No,No,No,6.42,No,Afternoon
2,Internet,RoundTrip,117,5,6,Thu,LGKPEK,China,No,No,No,6.42,No,Morning
3,Mobile,RoundTrip,273,5,22,Sun,LGKPEK,China,No,No,No,6.42,No,Night
3,Internet,RoundTrip,109,5,9,Mon,LGKPEK,China,Yes,No,No,6.42,No,Morning
4,Internet,RoundTrip,52,5,2,Sat,LGKPEK,China,Yes,No,No,6.42,No,Night
1,Internet,RoundTrip,12,5,15,Fri,LGKPER,Australia,Yes,No,No,5.62,No,Afternoon
2,Internet,RoundTrip,27,5,9,Wed,LGKPER,Australia,Yes,Yes,Yes,5.62,No,Morning
1,Internet,RoundTrip,33,5,13,Fri,LGKPER,United Kingdom,Yes,No,No,5.62,No,Afternoon
2,Internet,RoundTrip,29,5,2,Wed,LGKPER,Australia,Yes,No,No,5.62,No,Night
1,Internet,RoundTrip,56,5,4,Thu,LGKPER,Australia,Yes,Yes,Yes,5.62,No,Night
1,Internet,RoundTrip,60,5,9,Sat,LGKPER,Australia,Yes,No,No,5.62,No,Morning
1,Internet,RoundTrip,10,5,13,Sun,LGKPER,Australia,No,No,No,5.62,No,Afternoon
1,Internet,RoundTrip,41,5,3,Wed,LGKPER,Australia,Yes,No,No,5.62,No,Night
2,Internet,RoundTrip,75,5,1,Sat,LGKPER,Australia,No,No,No,5.62,No,Night
1,Internet,RoundTrip,28,5,4,Tue,LGKPER,Australia,No,No,No,5.62,No,Night
1,Internet,RoundTrip,99,5,13,Tue,LGKPER,Australia,No,No,Yes,5.62,No,Afternoon
2,Internet,RoundTrip,54,5,5,Sat,LGKPER,Australia,Yes,No,No,5.62,No,Morning
2,Mobile,RoundTrip,24,5,22,Sat,LGKPER,Australia,No,Yes,No,5.62,No,Night
4,Internet,RoundTrip,262,5,14,Thu,LGKPER,Australia,No,No,Yes,5.62,No,Afternoon
2,Internet,RoundTrip,182,5,9,Tue,LGKPER,Australia,Yes,No,Yes,5.62,No,Morning
2,Internet,RoundTrip,197,5,1,Mon,LGKPER,Australia,No,Yes,Yes,5.62,No,Night
2,Internet,RoundTrip,118,5,12,Thu,LGKPER,Australia,Yes,No,Yes,5.62,No,Afternoon
2,Internet,RoundTrip,199,5,3,Wed,LGKPER,Australia,Yes,No,No,5.62,No,Night
2,Internet,RoundTrip,39,5,15,Mon,LGKPER,Malaysia,Yes,No,No,5.62,No,Afternoon
2,Internet,RoundTrip,35,5,7,Tue,LGKPER,Australia,Yes,No,No,5.62,No,Morning
2,Internet,RoundTrip,173,5,7,Thu,LGKPER,Australia,No,No,No,5.62,No,Morning
2,Internet,RoundTrip,48,5,0,Mon,LGKPER,Australia,Yes,No,Yes,5.62,No,Night
2,Mobile,RoundTrip,238,5,15,Mon,LGKPUS,South Korea,Yes,Yes,No,6.33,No,Afternoon
2,Internet,RoundTrip,200,5,3,Mon,LGKPUS,South Korea,Yes,No,No,6.33,No,Night
2,Internet,RoundTrip,205,5,2,Mon,LGKPVG,China,Yes,No,No,5.33,No,Night
2,Internet,RoundTrip,46,5,16,Sat,LGKPVG,China,No,No,No,5.33,No,Afternoon
1,Internet,RoundTrip,0,5,4,Sat,LGKPVG,China,No,No,No,5.33,No,Night
2,Internet,RoundTrip,387,5,13,Sun,LGKPVG,China,Yes,No,No,5.33,No,Afternoon
2,Mobile,RoundTrip,273,5,14,Sun,LGKPVG,China,No,No,No,5.33,No,Afternoon
2,Internet,RoundTrip,51,5,3,Mon,LGKPVG,China,Yes,No,No,5.33,No,Night
1,Internet,RoundTrip,37,5,18,Thu,LGKPVG,United States,No,No,No,5.33,No,Evening
2,Internet,RoundTrip,24,5,13,Tue,LGKPVG,China,Yes,No,No,5.33,No,Afternoon
3,Mobile,RoundTrip,78,5,7,Thu,LGKPVG,China,Yes,Yes,Yes,5.33,Yes,Morning
9,Internet,RoundTrip,109,5,8,Mon,LGKPVG,Taiwan,Yes,No,Yes,5.33,No,Morning
3,Internet,RoundTrip,144,5,16,Mon,LGKPVG,China,Yes,No,Yes,5.33,No,Afternoon
3,Mobile,RoundTrip,142,5,0,Sun,LGKPVG,China,Yes,Yes,No,5.33,Yes,Night
2,Internet,RoundTrip,33,5,2,Sat,LGKPVG,China,No,No,No,5.33,No,Night
1,Internet,RoundTrip,33,5,0,Thu,LGKPVG,Australia,Yes,Yes,Yes,5.33,No,Night
1,Internet,RoundTrip,106,5,10,Sat,LGKPVG,Malaysia,No,No,No,5.33,Yes,Morning
2,Internet,RoundTrip,18,5,11,Sat,LGKPVG,China,No,No,No,5.33,No,Morning
1,Mobile,RoundTrip,225,5,14,Mon,LGKPVG,China,Yes,Yes,Yes,5.33,No,Afternoon
1,Internet,RoundTrip,87,5,7,Tue,LGKPVG,Hong Kong,No,No,No,5.33,No,Morning
8,Internet,RoundTrip,106,5,7,Mon,LGKPVG,Taiwan,Yes,No,Yes,5.33,No,Morning
4,Internet,RoundTrip,106,5,8,Wed,LGKPVG,China,Yes,No,No,5.33,No,Morning
2,Internet,RoundTrip,42,5,4,Thu,LGKPVG,China,No,No,No,5.33,No,Night
3,Mobile,RoundTrip,18,5,13,Sat,LGKPVG,China,Yes,Yes,Yes,5.33,Yes,Afternoon
3,Mobile,RoundTrip,52,5,3,Sun,LGKPVG,China,Yes,No,No,5.33,No,Night
1,Internet,RoundTrip,118,5,11,Wed,LGKPVG,China,No,No,No,5.33,No,Morning
2,Internet,RoundTrip,53,5,8,Fri,LGKPVG,Japan,No,No,No,5.33,No,Morning
2,Internet,RoundTrip,32,5,1,Tue,LGKPVG,China,No,No,No,5.33,No,Night
1,Internet,RoundTrip,165,5,5,Thu,LGKPVG,China,No,Yes,Yes,5.33,No,Morning
9,Internet,RoundTrip,106,5,6,Mon,LGKPVG,Taiwan,Yes,No,Yes,5.33,No,Morning
2,Mobile,RoundTrip,15,5,3,Wed,LGKPVG,China,Yes,Yes,Yes,5.33,Yes,Night
2,Internet,RoundTrip,113,5,12,Tue,LGKPVG,China,Yes,No,No,5.33,No,Afternoon
1,Internet,RoundTrip,29,5,0,Mon,LGKPVG,Australia,Yes,Yes,Yes,5.33,Yes,Night
4,Internet,RoundTrip,41,5,14,Mon,LGKPVG,China,Yes,No,No,5.33,No,Afternoon
2,Internet,RoundTrip,120,5,11,Mon,LGKPVG,(not set),Yes,Yes,No,5.33,No,Morning
1,Internet,RoundTrip,22,5,6,Thu,LGKPVG,China,No,No,No,5.33,No,Morning
1,Mobile,RoundTrip,27,5,0,Fri,LGKPVG,China,No,No,No,5.33,Yes,Night
1,Internet,RoundTrip,31,5,5,Sat,LGKPVG,China,No,Yes,Yes,5.33,No,Morning
1,Internet,RoundTrip,28,5,9,Tue,LGKPVG,Australia,Yes,Yes,Yes,5.33,Yes,Morning
3,Internet,RoundTrip,79,5,8,Sat,LGKPVG,China,Yes,No,No,5.33,No,Morning
2,Internet,RoundTrip,58,5,14,Sun,LGKPVG,China,Yes,No,Yes,5.33,Yes,Afternoon
1,Internet,RoundTrip,325,5,8,Mon,LGKSYD,Australia,No,No,No,8.58,No,Morning
4,Internet,RoundTrip,245,5,7,Thu,LGKSYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,44,5,6,Mon,LGKSYD,Australia,Yes,No,No,8.58,No,Morning
2,Internet,RoundTrip,33,5,11,Mon,LGKSYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,39,5,4,Sat,LGKSYD,Australia,No,No,No,8.58,No,Night
1,Internet,RoundTrip,21,5,17,Wed,LGKSYD,United States,No,No,No,8.58,No,Evening
2,Internet,RoundTrip,66,5,5,Sun,LGKSYD,Australia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,36,5,11,Wed,LGKSYD,Australia,Yes,Yes,No,8.58,Yes,Morning
2,Internet,RoundTrip,23,5,21,Tue,LGKSYD,United States,Yes,Yes,No,8.58,No,Night
2,Internet,RoundTrip,188,5,8,Thu,LGKSYD,Australia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,25,5,10,Tue,LGKSYD,Australia,Yes,No,No,8.58,No,Morning
1,Internet,RoundTrip,26,5,1,Fri,LGKSYD,Australia,Yes,Yes,Yes,8.58,Yes,Night
1,Internet,RoundTrip,25,5,15,Fri,LGKTPE,Taiwan,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,327,5,17,Sat,LGKTPE,Taiwan,Yes,No,Yes,4.67,No,Evening
1,Internet,RoundTrip,50,5,11,Wed,LGKTPE,Taiwan,No,No,No,4.67,Yes,Morning
1,Internet,RoundTrip,0,5,10,Wed,LGKTPE,Taiwan,No,No,Yes,4.67,No,Morning
1,Mobile,RoundTrip,5,5,19,Sat,LGKTPE,Taiwan,Yes,Yes,Yes,4.67,No,Evening
1,Mobile,RoundTrip,6,5,8,Thu,LGKTPE,Taiwan,No,No,No,4.67,No,Morning
2,Internet,RoundTrip,77,5,6,Sun,LGKTPE,Taiwan,Yes,No,Yes,4.67,Yes,Morning
6,Internet,RoundTrip,102,5,4,Sun,LGKTPE,Taiwan,Yes,No,Yes,4.67,No,Night
2,Internet,RoundTrip,44,5,10,Wed,LGKTPE,Taiwan,Yes,No,No,4.67,Yes,Morning
4,Mobile,RoundTrip,164,5,15,Tue,LGKTPE,Taiwan,Yes,Yes,No,4.67,Yes,Afternoon
4,Internet,RoundTrip,127,5,13,Tue,LGKTPE,Taiwan,Yes,No,No,4.67,Yes,Afternoon
4,Internet,RoundTrip,100,5,11,Tue,LGKTPE,Taiwan,Yes,No,No,4.67,No,Morning
3,Internet,RoundTrip,81,5,5,Fri,LGKTPE,Taiwan,No,No,No,4.67,No,Morning
2,Internet,RoundTrip,21,5,13,Sat,LGKTPE,Malaysia,No,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,21,5,5,Sun,LGKWUH,United States,No,No,Yes,5.13,Yes,Morning
9,Internet,RoundTrip,44,5,9,Mon,LGKXIY,Italy,Yes,No,No,5,No,Morning
2,Mobile,RoundTrip,73,5,6,Sun,LGKXIY,China,Yes,Yes,Yes,5,No,Morning
5,Internet,RoundTrip,108,5,7,Tue,LGKXIY,China,Yes,No,No,5,No,Morning
2,Mobile,RoundTrip,73,5,6,Sun,LGKXIY,China,Yes,Yes,Yes,5,No,Morning
4,Internet,RoundTrip,86,5,3,Tue,LOPPEK,China,Yes,No,No,6.42,No,Night
2,Internet,RoundTrip,86,5,4,Tue,LOPPEK,China,No,No,No,6.42,No,Night
1,Internet,RoundTrip,41,5,7,Thu,LOPPEK,China,No,No,Yes,6.42,No,Morning
6,Mobile,RoundTrip,66,5,4,Mon,LOPPEK,China,Yes,No,No,6.42,No,Night
1,Internet,RoundTrip,64,5,15,Wed,LOPPEK,China,Yes,No,No,6.42,Yes,Afternoon
1,Internet,RoundTrip,168,5,23,Thu,LOPPEK,United States,No,No,No,6.42,No,Night
2,Mobile,RoundTrip,175,5,7,Fri,LOPPEK,China,No,No,No,6.42,No,Morning
2,Internet,RoundTrip,90,5,3,Fri,LOPPER,Australia,Yes,No,No,5.62,No,Night
2,Internet,RoundTrip,56,5,15,Thu,LOPPER,Australia,Yes,No,No,5.62,No,Afternoon
2,Internet,RoundTrip,42,5,5,Wed,LOPPER,Australia,Yes,Yes,No,5.62,No,Morning
2,Internet,RoundTrip,58,5,14,Wed,LOPPVG,China,Yes,No,No,5.33,No,Afternoon
1,Internet,RoundTrip,100,5,9,Sun,LOPPVG,Spain,No,No,No,5.33,No,Morning
1,Internet,RoundTrip,107,5,8,Mon,LOPPVG,China,Yes,Yes,Yes,5.33,Yes,Morning
2,Internet,RoundTrip,56,5,2,Thu,LOPPVG,China,No,No,No,5.33,No,Night
2,Internet,RoundTrip,110,5,3,Tue,LOPPVG,China,No,No,Yes,5.33,No,Night
1,Internet,RoundTrip,65,5,21,Mon,LOPPVG,China,No,No,No,5.33,No,Night
1,Internet,RoundTrip,60,5,2,Fri,LOPPVG,Netherlands,No,No,No,5.33,No,Night
2,Internet,RoundTrip,304,5,12,Mon,LOPPVG,China,No,No,No,5.33,No,Afternoon
1,Internet,RoundTrip,54,5,12,Fri,LOPPVG,China,No,No,No,5.33,Yes,Afternoon
2,Mobile,RoundTrip,21,5,7,Tue,LOPPVG,China,No,Yes,Yes,5.33,No,Morning
2,Internet,RoundTrip,51,5,5,Mon,LOPTPE,Taiwan,No,No,No,4.67,No,Morning
2,Mobile,RoundTrip,199,5,6,Mon,LOPTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,49,5,0,Wed,LOPTPE,China,No,No,Yes,4.67,No,Night
1,Internet,RoundTrip,277,5,17,Mon,LOPTPE,Taiwan,No,No,Yes,4.67,No,Evening
2,Internet,RoundTrip,7,5,4,Thu,LOPTPE,Taiwan,Yes,Yes,No,4.67,No,Night
1,Internet,RoundTrip,9,5,10,Fri,LOPTPE,Taiwan,No,No,No,4.67,No,Morning
2,Internet,RoundTrip,130,5,15,Sat,LOPTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
2,Internet,RoundTrip,313,5,9,Thu,LOPTPE,Taiwan,No,No,No,4.67,No,Morning
2,Internet,RoundTrip,218,5,9,Thu,LOPTPE,Taiwan,Yes,No,No,4.67,No,Morning
2,Mobile,RoundTrip,54,5,0,Fri,LOPTPE,Taiwan,No,Yes,No,4.67,No,Night
1,Internet,RoundTrip,34,5,3,Thu,LOPTPE,Taiwan,Yes,Yes,Yes,4.67,Yes,Night
1,Internet,RoundTrip,95,5,9,Sun,LOPTPE,Taiwan,No,Yes,No,4.67,No,Morning
2,Internet,RoundTrip,46,5,16,Sat,LOPTPE,Taiwan,Yes,Yes,No,4.67,No,Afternoon
4,Internet,RoundTrip,201,5,8,Sat,LOPTPE,Taiwan,Yes,No,No,4.67,No,Morning
1,Internet,RoundTrip,40,5,14,Sun,LOPTPE,Taiwan,Yes,No,No,4.67,No,Afternoon
1,Internet,RoundTrip,99,5,9,Thu,LOPTPE,Taiwan,No,No,No,4.67,No,Morning
3,Internet,RoundTrip,55,5,5,Mon,LOPTPE,Taiwan,Yes,Yes,No,4.67,No,Morning
2,Internet,RoundTrip,201,5,2,Sat,LOPTPE,Taiwan,Yes,No,No,4.67,No,Night
1,Internet,RoundTrip,48,5,12,Wed,LPQTPE,Taiwan,Yes,Yes,Yes,4.67,No,Afternoon
1,Mobile,RoundTrip,43,5,6,Sat,LPQTPE,Taiwan,No,Yes,Yes,4.67,No,Morning
1,Internet,RoundTrip,18,5,6,Mon,MAAMEL,India,Yes,Yes,No,8.83,No,Morning
1,Internet,RoundTrip,64,5,17,Wed,MAAMEL,India,No,Yes,Yes,8.83,Yes,Evening
1,Internet,RoundTrip,5,5,12,Fri,MAAMEL,Australia,No,No,Yes,8.83,No,Afternoon
1,Internet,RoundTrip,8,5,5,Mon,MAAMEL,Australia,Yes,No,No,8.83,No,Morning
1,Internet,RoundTrip,20,5,23,Fri,MAAMEL,Australia,Yes,No,No,8.83,No,Night
2,Internet,RoundTrip,48,5,12,Thu,MAAOOL,India,No,No,Yes,8.83,Yes,Afternoon
1,Internet,RoundTrip,213,5,15,Sun,MAAOOL,India,No,Yes,No,8.83,Yes,Afternoon
1,Internet,RoundTrip,21,5,2,Tue,MAAOOL,Australia,No,No,Yes,8.83,No,Night
1,Internet,RoundTrip,37,5,2,Mon,MAAPER,Australia,No,No,No,5.62,No,Night
1,Internet,RoundTrip,32,5,7,Mon,MAAPER,Australia,Yes,Yes,Yes,5.62,No,Morning
1,Internet,RoundTrip,70,5,3,Wed,MAAPER,Australia,No,No,Yes,5.62,No,Night
1,Mobile,RoundTrip,57,5,10,Sat,MAAPER,Australia,Yes,Yes,Yes,5.62,No,Morning
1,Internet,RoundTrip,5,5,10,Fri,MAAPER,Australia,Yes,Yes,Yes,5.62,No,Morning
3,Internet,RoundTrip,70,5,8,Wed,MAAPER,India,No,No,No,5.62,No,Morning
1,Internet,RoundTrip,11,5,2,Sat,MAAPER,Australia,No,No,No,5.62,No,Night
1,Internet,RoundTrip,24,5,12,Fri,MAAPER,Australia,Yes,Yes,Yes,5.62,No,Afternoon
1,Internet,RoundTrip,31,5,5,Thu,MAASYD,Australia,No,No,No,8.58,No,Morning
1,Internet,RoundTrip,76,5,5,Fri,MAASYD,Australia,No,No,Yes,8.58,No,Morning
1,Internet,RoundTrip,1,5,11,Wed,MAASYD,Australia,Yes,Yes,No,8.58,No,Morning
1,Internet,RoundTrip,69,5,5,Fri,MAASYD,India,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,18,5,9,Mon,MAASYD,Australia,Yes,Yes,Yes,8.58,No,Morning
1,Internet,RoundTrip,10,5,6,Sun,MAATPE,Taiwan,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,3,5,2,Sun,MAATPE,Taiwan,No,No,Yes,4.67,No,Night
2,Internet,RoundTrip,32,5,12,Sun,MAATPE,India,Yes,Yes,Yes,4.67,Yes,Afternoon
3,Internet,RoundTrip,62,5,16,Wed,MAATPE,India,Yes,No,No,4.67,Yes,Afternoon
2,Internet,RoundTrip,47,5,13,Thu,MAATPE,Taiwan,Yes,No,No,4.67,No,Afternoon
2,Internet,RoundTrip,32,5,10,Wed,MAATPE,India,No,No,Yes,4.67,No,Morning
1,Internet,RoundTrip,3,5,22,Mon,MAATPE,Australia,No,No,No,4.67,No,Night
1,Internet,RoundTrip,203,5,10,Wed,MAATPE,Taiwan,No,No,No,4.67,No,Morning
1,Internet,RoundTrip,53,5,0,Fri,MAATPE,Taiwan,Yes,No,Yes,4.67,No,Night
1,Internet,RoundTrip,34,5,11,Thu,MELMFM,Australia,Yes,Yes,No,8.83,Yes,Morning
2,Internet,RoundTrip,253,5,5,Mon,MELMLE,Australia,Yes,No,Yes,8.83,No,Morning
